county_name,year,acres
YAMHILL,2007,1053
YAMHILL,2002,1088
YAMHILL,1997,1069
GILLIAM,2012,32
GILLIAM,2007,16
GILLIAM,2002,31
GILLIAM,1997,49
HOOD RIVER,2012,349
HOOD RIVER,2007,349
HOOD RIVER,2002,367
HOOD RIVER,1997,386
MORROW,2012,109
MORROW,2007,103
MORROW,2002,95
MORROW,1997,108
SHERMAN,2012,44
SHERMAN,2007,42
SHERMAN,2002,27
SHERMAN,1997,39
WASCO,2012,223
WASCO,2007,206
WASCO,2002,205
WASCO,1997,191
BAKER,2012,250
BAKER,2007,223
BAKER,2002,263
BAKER,1997,258
UMATILLA,2012,488
UMATILLA,2007,488
UMATILLA,2002,475
UMATILLA,1997,524
UNION,2012,380
UNION,2007,354
UNION,2002,425
UNION,1997,428
WALLOWA,2012,165
WALLOWA,2007,135
WALLOWA,2002,129
WALLOWA,1997,126
COOS,2012,295
COOS,2007,354
COOS,2002,327
COOS,1997,319
CURRY,2012,66
CURRY,2007,68
CURRY,2002,68
CURRY,1997,67
DOUGLAS,2012,839
DOUGLAS,2007,834
DOUGLAS,2002,858
DOUGLAS,1997,938
JACKSON,2012,800
JACKSON,2007,829
JACKSON,2002,832
JACKSON,1997,768
JOSEPHINE,2012,341
JOSEPHINE,2007,357
JOSEPHINE,2002,360
JOSEPHINE,1997,346
CROOK,2012,237
CROOK,2007,263
CROOK,2002,244
CROOK,1997,216
DESCHUTES,2012,513
DESCHUTES,2007,543
DESCHUTES,2002,577
DESCHUTES,1997,531
GRANT,2012,137
GRANT,2007,121
GRANT,2002,147
GRANT,1997,156
HARNEY,2012,209
HARNEY,2007,220
HARNEY,2002,218
HARNEY,1997,222
JEFFERSON,2012,156
JEFFERSON,2007,159
JEFFERSON,2002,128
JEFFERSON,1997,144
KLAMATH,2012,321
KLAMATH,2007,345
KLAMATH,2002,344
KLAMATH,1997,357
LAKE,2012,147
LAKE,2007,180
LAKE,2002,183
LAKE,1997,172
MALHEUR,2012,544
MALHEUR,2007,546
MALHEUR,2002,549
MALHEUR,1997,555
WHEELER,2012,40
WHEELER,2007,40
WHEELER,2002,56
WHEELER,1997,69
BENTON,2012,84
BENTON,2007,88
BENTON,2002,105
BENTON,1997,122
CLACKAMAS,2012,354
CLACKAMAS,2007,388
CLACKAMAS,2002,439
CLACKAMAS,1997,510
CLATSOP,2012,27
CLATSOP,2007,32
CLATSOP,2002,35
CLATSOP,1997,38
COLUMBIA,2012,62
COLUMBIA,2007,87
COLUMBIA,2002,73
COLUMBIA,1997,112
LANE,2012,210
LANE,2007,263
LANE,2002,241
LANE,1997,277
LINCOLN,2012,19
LINCOLN,2007,27
LINCOLN,2002,14
LINCOLN,1997,23
LINN,2012,280
LINN,2007,312
LINN,2002,306
LINN,1997,382
MARION,2012,398
MARION,2007,410
MARION,2002,479
MARION,1997,528
MULTNOMAH,2012,76
MULTNOMAH,2007,93
MULTNOMAH,2002,100
MULTNOMAH,1997,104
POLK,2012,114
POLK,2007,150
POLK,2002,147
POLK,1997,177
TILLAMOOK,2012,55
TILLAMOOK,2007,52
TILLAMOOK,2002,51
TILLAMOOK,1997,51
WASHINGTON,2012,224
WASHINGTON,2007,236
WASHINGTON,2002,234
WASHINGTON,1997,279
YAMHILL,2012,223
YAMHILL,2007,203
YAMHILL,2002,230
YAMHILL,1997,243
GILLIAM,2012,33
GILLIAM,2007,38
GILLIAM,2002,33
GILLIAM,1997,45
HOOD RIVER,2012,66
HOOD RIVER,2007,90
HOOD RIVER,2002,74
HOOD RIVER,1997,93
MORROW,2012,56
MORROW,2007,59
MORROW,2002,66
MORROW,1997,75
SHERMAN,2012,58
SHERMAN,2007,46
SHERMAN,2002,51
SHERMAN,1997,55
WASCO,2012,77
WASCO,2007,80
WASCO,2002,91
WASCO,1997,101
BAKER,2012,127
BAKER,2007,146
BAKER,2002,146
BAKER,1997,172
UMATILLA,2012,260
UMATILLA,2007,252
UMATILLA,2002,261
UMATILLA,1997,338
UNION,2012,128
UNION,2007,147
UNION,2002,144
UNION,1997,165
WALLOWA,2012,74
WALLOWA,2007,93
WALLOWA,2002,96
WALLOWA,1997,110
COOS,2012,63
COOS,2007,62
COOS,2002,67
COOS,1997,85
CURRY,2012,15
CURRY,2007,15
CURRY,2002,12
CURRY,1997,13
DOUGLAS,2012,179
DOUGLAS,2007,193
DOUGLAS,2002,166
DOUGLAS,1997,210
JACKSON,2012,137
JACKSON,2007,147
JACKSON,2002,150
JACKSON,1997,183
JOSEPHINE,2012,29
JOSEPHINE,2007,43
JOSEPHINE,2002,38
JOSEPHINE,1997,72
CROOK,2012,61
CROOK,2007,73
CROOK,2002,73
CROOK,1997,89
DESCHUTES,2012,78
DESCHUTES,2007,67
DESCHUTES,2002,101
DESCHUTES,1997,123
GRANT,2012,53
GRANT,2007,62
GRANT,2002,47
GRANT,1997,77
HARNEY,2012,80
HARNEY,2007,78
HARNEY,2002,75
HARNEY,1997,101
JEFFERSON,2012,71
JEFFERSON,2007,74
JEFFERSON,2002,86
JEFFERSON,1997,97
KLAMATH,2012,162
KLAMATH,2007,171
KLAMATH,2002,167
KLAMATH,1997,211
LAKE,2012,67
LAKE,2007,57
LAKE,2002,82
LAKE,1997,85
MALHEUR,2012,229
MALHEUR,2007,266
MALHEUR,2002,267
MALHEUR,1997,305
WHEELER,2012,28
WHEELER,2007,26
WHEELER,2002,18
WHEELER,1997,25
BENTON,2012,36
BENTON,2007,24
BENTON,2002,30
BENTON,1997,37
CLACKAMAS,2012,118
CLACKAMAS,2007,113
CLACKAMAS,2002,138
CLACKAMAS,1997,170
CLATSOP,2012,4
CLATSOP,2007,7
CLATSOP,2002,2
CLATSOP,1997,5
COLUMBIA,2012,10
COLUMBIA,2007,11
COLUMBIA,2002,13
COLUMBIA,1997,6
LANE,2012,89
LANE,2007,73
LANE,2002,78
LANE,1997,99
LINCOLN,2012,5
LINCOLN,2007,3
LINCOLN,2002,6
LINCOLN,1997,11
LINN,2012,99
LINN,2007,97
LINN,2002,88
LINN,1997,141
MARION,2012,192
MARION,2007,176
MARION,2002,200
MARION,1997,278
MULTNOMAH,2012,43
MULTNOMAH,2007,31
MULTNOMAH,2002,34
MULTNOMAH,1997,43
POLK,2012,65
POLK,2007,55
POLK,2002,47
POLK,1997,74
TILLAMOOK,2012,16
TILLAMOOK,2007,6
TILLAMOOK,2002,13
TILLAMOOK,1997,11
WASHINGTON,2012,121
WASHINGTON,2007,92
WASHINGTON,2002,105
WASHINGTON,1997,125
YAMHILL,2012,60
YAMHILL,2007,56
YAMHILL,2002,85
YAMHILL,1997,90
GILLIAM,2012,14
GILLIAM,2007,12
GILLIAM,2002,9
GILLIAM,1997,20
HOOD RIVER,2012,33
HOOD RIVER,2007,28
HOOD RIVER,2002,33
HOOD RIVER,1997,47
MORROW,2012,28
MORROW,2007,33
MORROW,2002,35
MORROW,1997,78
SHERMAN,2012,22
SHERMAN,2007,34
SHERMAN,2002,32
SHERMAN,1997,33
WASCO,2012,35
WASCO,2007,36
WASCO,2002,29
WASCO,1997,44
BAKER,2012,27
BAKER,2007,11
BAKER,2002,32
BAKER,1997,46
UMATILLA,2012,92
UMATILLA,2007,81
UMATILLA,2002,90
UMATILLA,1997,140
UNION,2012,36
UNION,2007,33
UNION,2002,40
UNION,1997,37
WALLOWA,2012,23
WALLOWA,2007,30
WALLOWA,2002,25
WALLOWA,1997,35
COOS,2012,20
COOS,2007,22
COOS,2002,20
COOS,1997,39
CURRY,2012,11
CURRY,2007,6
CURRY,2002,5
CURRY,1997,7
DOUGLAS,2012,33
DOUGLAS,2007,32
DOUGLAS,2002,30
DOUGLAS,1997,68
JACKSON,2012,35
JACKSON,2007,34
JACKSON,2002,33
JACKSON,1997,56
JOSEPHINE,2012,13
JOSEPHINE,2007,9
JOSEPHINE,2002,9
JOSEPHINE,1997,14
CROOK,2012,10
CROOK,2007,16
CROOK,2002,11
CROOK,1997,13
DESCHUTES,2012,20
DESCHUTES,2007,14
DESCHUTES,2002,13
DESCHUTES,1997,20
GRANT,2012,15
GRANT,2007,10
GRANT,2002,15
GRANT,1997,12
HARNEY,2012,22
HARNEY,2007,12
HARNEY,2002,11
HARNEY,1997,16
JEFFERSON,2012,13
JEFFERSON,2007,25
JEFFERSON,2002,30
JEFFERSON,1997,46
KLAMATH,2012,36
KLAMATH,2007,51
KLAMATH,2002,46
KLAMATH,1997,70
LAKE,2012,8
LAKE,2007,10
LAKE,2002,12
LAKE,1997,19
MALHEUR,2012,81
MALHEUR,2007,65
MALHEUR,2002,84
MALHEUR,1997,130
WHEELER,2012,3
WHEELER,2007,4
WHEELER,2002,3
WHEELER,1997,6
BENTON,2012,9712
BENTON,2007,5260
BENTON,2002,5531
BENTON,1997,5950
CLACKAMAS,2012,13825
CLACKAMAS,2007,14717
CLACKAMAS,2002,26199
CLACKAMAS,1997,16174
CLATSOP,2012,1502
CLATSOP,2007,1136
CLATSOP,2002,1140
CLATSOP,1997,1273
COLUMBIA,2012,3802
COLUMBIA,2007,4092
COLUMBIA,2002,2703
COLUMBIA,1997,4310
LANE,2012,13274
LANE,2007,15796
LANE,2002,16144
LANE,1997,15502
LINCOLN,2012,2202
LINCOLN,2007,1676
LINCOLN,2002,1926
LINCOLN,1997,2964
LINN,2012,16873
LINN,2007,13674
LINN,2002,13352
LINN,1997,11770
MARION,2012,18801
MARION,2007,26670
MARION,2002,27994
MARION,1997,17549
MULTNOMAH,2012,2690
MULTNOMAH,2007,1838
MULTNOMAH,1997,2439
POLK,2012,10596
POLK,2007,10780
POLK,2002,8715
POLK,1997,9519
TILLAMOOK,2012,2695
TILLAMOOK,2007,2040
TILLAMOOK,2002,2649
TILLAMOOK,1997,2878
WASHINGTON,2012,10844
WASHINGTON,2007,7435
WASHINGTON,2002,8354
WASHINGTON,1997,11178
YAMHILL,2012,13609
YAMHILL,2007,13019
YAMHILL,2002,13962
YAMHILL,1997,14139
GILLIAM,2012,10745
GILLIAM,2007,12919
GILLIAM,2002,12160
HOOD RIVER,2012,2209
HOOD RIVER,2007,2582
MORROW,2012,26517
MORROW,2007,23356
MORROW,2002,19997
MORROW,1997,28998
SHERMAN,2012,16800
SHERMAN,2007,14308
SHERMAN,2002,18298
WASCO,2012,31652
WASCO,2007,37655
WASCO,2002,28151
WASCO,1997,26030
BAKER,2012,9143
BAKER,2007,10039
BAKER,2002,8198
BAKER,1997,22745
UMATILLA,2012,35534
UMATILLA,2007,47977
UMATILLA,2002,42039
UMATILLA,1997,42935
UNION,2012,11450
UNION,2007,7406
UNION,2002,10394
UNION,1997,7384
WALLOWA,2012,8583
WALLOWA,2007,16568
WALLOWA,2002,10235
WALLOWA,1997,11265
COOS,2012,10185
COOS,2007,8654
COOS,2002,8248
COOS,1997,7352
CURRY,2012,4665
CURRY,2007,4393
CURRY,2002,3796
CURRY,1997,2711
DOUGLAS,2012,16474
DOUGLAS,2007,13300
DOUGLAS,2002,17449
DOUGLAS,1997,14821
JACKSON,2012,13545
JACKSON,2007,16164
JACKSON,2002,18641
JACKSON,1997,11585
JOSEPHINE,2012,2915
JOSEPHINE,2007,3329
JOSEPHINE,2002,3465
JOSEPHINE,1997,3576
CROOK,2012,23474
CROOK,2007,14220
CROOK,2002,31224
CROOK,1997,25374
DESCHUTES,2012,11890
DESCHUTES,2007,10494
DESCHUTES,2002,13799
DESCHUTES,1997,11343
GRANT,2012,21485
GRANT,2007,17866
GRANT,2002,20368
GRANT,1997,17597
HARNEY,2012,13649
HARNEY,2007,22869
HARNEY,2002,40193
HARNEY,1997,47573
JEFFERSON,2012,13095
JEFFERSON,2007,11693
KLAMATH,2012,19651
KLAMATH,2007,24073
KLAMATH,2002,24258
KLAMATH,1997,19508
LAKE,2012,38716
LAKE,2007,32978
LAKE,2002,46835
LAKE,1997,34371
MALHEUR,2012,29498
MALHEUR,2007,23067
MALHEUR,2002,24312
MALHEUR,1997,28138
WHEELER,2012,10368
WHEELER,2007,17316
WHEELER,2002,14868
WHEELER,1997,11922
BENTON,2012,637
BENTON,2007,554
BENTON,2002,565
BENTON,1997,586
CLACKAMAS,2012,2721
CLACKAMAS,2007,2430
CLACKAMAS,2002,2947
CLACKAMAS,1997,2966
CLATSOP,2012,145
CLATSOP,2007,129
CLATSOP,2002,151
CLATSOP,1997,167
COLUMBIA,2012,543
COLUMBIA,2007,491
COLUMBIA,2002,557
COLUMBIA,1997,554
LANE,2012,1902
LANE,2007,2004
LANE,2002,1600
LANE,1997,1670
LINCOLN,2012,255
LINCOLN,2007,215
LINCOLN,2002,238
LINCOLN,1997,237
LINN,2012,1475
LINN,2007,1409
LINN,2002,1396
LINN,1997,1550
MARION,2012,1768
MARION,2007,1579
MARION,2002,1963
MARION,1997,1918
MULTNOMAH,2012,392
MULTNOMAH,2007,301
MULTNOMAH,2002,402
MULTNOMAH,1997,400
POLK,2012,855
POLK,2007,813
POLK,2002,882
POLK,1997,955
TILLAMOOK,2012,194
TILLAMOOK,2007,156
TILLAMOOK,2002,200
TILLAMOOK,1997,229
WASHINGTON,2012,1144
WASHINGTON,2007,1121
WASHINGTON,2002,1232
WASHINGTON,1997,1347
YAMHILL,2012,1508
YAMHILL,2007,1317
YAMHILL,2002,1557
YAMHILL,1997,1546
GILLIAM,2012,84
GILLIAM,2007,78
GILLIAM,2002,77
GILLIAM,1997,93
HOOD RIVER,2012,353
HOOD RIVER,2007,332
HOOD RIVER,2002,319
HOOD RIVER,1997,392
MORROW,2012,240
MORROW,2007,199
MORROW,2002,195
MORROW,1997,224
SHERMAN,2012,128
SHERMAN,2007,102
SHERMAN,2002,90
SHERMAN,1997,99
WASCO,2012,436
WASCO,2007,296
WASCO,2002,273
WASCO,1997,322
BAKER,2012,384
BAKER,2007,338
BAKER,2002,395
BAKER,1997,387
UMATILLA,2012,934
UMATILLA,2007,731
UMATILLA,2002,831
UMATILLA,1997,925
UNION,2012,550
UNION,2007,505
UNION,2002,571
UNION,1997,575
WALLOWA,2012,304
WALLOWA,2007,242
WALLOWA,2002,235
WALLOWA,1997,255
COOS,2012,462
COOS,2007,400
COOS,2002,467
COOS,1997,505
CURRY,2012,128
CURRY,2007,109
CURRY,2002,125
CURRY,1997,117
DOUGLAS,2012,1360
DOUGLAS,2007,1194
DOUGLAS,2002,1249
DOUGLAS,1997,1440
JACKSON,2012,1203
JACKSON,2007,1100
JACKSON,2002,1172
JACKSON,1997,1226
JOSEPHINE,2012,451
JOSEPHINE,2007,433
JOSEPHINE,2002,445
JOSEPHINE,1997,502
CROOK,2012,352
CROOK,2007,313
CROOK,2002,360
CROOK,1997,369
DESCHUTES,2012,970
DESCHUTES,2007,876
DESCHUTES,2002,1081
DESCHUTES,1997,1095
GRANT,2012,251
GRANT,2007,174
GRANT,2002,200
GRANT,1997,229
HARNEY,2012,286
HARNEY,2007,239
HARNEY,2002,312
HARNEY,1997,257
JEFFERSON,2012,322
JEFFERSON,2007,253
JEFFERSON,2002,272
JEFFERSON,1997,253
KLAMATH,2012,550
KLAMATH,2007,542
KLAMATH,2002,678
KLAMATH,1997,666
LAKE,2012,235
LAKE,2007,206
LAKE,2002,304
LAKE,1997,293
MALHEUR,2012,744
MALHEUR,2007,715
MALHEUR,2002,816
MALHEUR,1997,860
WHEELER,2012,87
WHEELER,2007,66
WHEELER,2002,85
WHEELER,1997,110
BENTON,2012,735
BENTON,2007,1591
BENTON,2002,1500
BENTON,1997,1522
CLACKAMAS,2012,2609
CLACKAMAS,2007,3649
CLACKAMAS,2002,4069
CLACKAMAS,1997,2911
CLATSOP,2012,346
CLATSOP,2007,564
CLATSOP,2002,225
COLUMBIA,2012,434
COLUMBIA,2007,855
COLUMBIA,2002,559
COLUMBIA,1997,431
LANE,2012,1662
LANE,2007,3404
LANE,2002,3735
LANE,1997,3736
LINCOLN,2007,302
LINCOLN,2002,321
LINN,2012,2012
LINN,2007,4914
LINN,2002,5273
LINN,1997,4019
MARION,2012,2820
MARION,2007,3565
MARION,2002,5000
MARION,1997,4133
MULTNOMAH,2012,83
MULTNOMAH,2007,326
MULTNOMAH,2002,277
MULTNOMAH,1997,266
POLK,2012,623
POLK,2007,1113
POLK,2002,892
POLK,1997,949
TILLAMOOK,2012,3509
TILLAMOOK,2007,4789
TILLAMOOK,2002,4456
TILLAMOOK,1997,4298
WASHINGTON,2012,852
WASHINGTON,2007,1125
WASHINGTON,2002,1180
WASHINGTON,1997,1528
YAMHILL,2012,453
YAMHILL,2007,1919
YAMHILL,2002,1773
YAMHILL,1997,2211
GILLIAM,2012,1787
GILLIAM,2007,1582
GILLIAM,2002,645
GILLIAM,1997,427
HOOD RIVER,2012,1149
HOOD RIVER,2007,1365
HOOD RIVER,2002,1920
HOOD RIVER,1997,1751
MORROW,2012,3200
MORROW,2007,11645
MORROW,2002,8688
MORROW,1997,7365
SHERMAN,2007,1440
SHERMAN,2002,567
SHERMAN,1997,686
WASCO,2012,31845
WASCO,2007,7178
WASCO,2002,7099
WASCO,1997,7433
BAKER,2012,34025
BAKER,2007,60279
BAKER,2002,55492
BAKER,1997,59218
UMATILLA,2012,10081
UMATILLA,2007,16468
UMATILLA,2002,17895
UMATILLA,1997,14453
UNION,2012,3592
UNION,2007,10700
UNION,2002,8963
UNION,1997,8747
WALLOWA,2012,9682
WALLOWA,2007,13692
WALLOWA,2002,11684
WALLOWA,1997,15090
COOS,2012,4645
COOS,2007,4220
COOS,2002,4079
COOS,1997,5386
CURRY,2012,1723
CURRY,2007,1458
CURRY,2002,1398
CURRY,1997,2149
DOUGLAS,2012,4143
DOUGLAS,2007,6045
DOUGLAS,2002,5490
DOUGLAS,1997,6948
JACKSON,2012,16972
JACKSON,2007,29637
JACKSON,2002,23882
JACKSON,1997,25950
JOSEPHINE,2012,3833
JOSEPHINE,2007,3415
JOSEPHINE,2002,3863
JOSEPHINE,1997,4550
CROOK,2012,30290
CROOK,2007,33421
CROOK,2002,39379
CROOK,1997,30316
DESCHUTES,2012,11967
DESCHUTES,2007,16630
DESCHUTES,2002,21712
DESCHUTES,1997,16496
GRANT,2012,6266
GRANT,2007,13339
GRANT,2002,11589
GRANT,1997,17115
HARNEY,2012,23744
HARNEY,2007,33634
HARNEY,2002,36794
HARNEY,1997,35202
JEFFERSON,2012,4577
JEFFERSON,2007,6110
JEFFERSON,2002,6080
JEFFERSON,1997,5389
KLAMATH,2012,65198
KLAMATH,2007,109373
KLAMATH,2002,97369
KLAMATH,1997,110006
LAKE,2012,53816
LAKE,2007,54875
LAKE,2002,51494
LAKE,1997,93068
MALHEUR,2012,19478
MALHEUR,2007,39514
MALHEUR,2002,41160
MALHEUR,1997,44787
WHEELER,2012,3614
WHEELER,2007,7317
WHEELER,2002,5299
WHEELER,1997,3023
BENTON,2012,63
BENTON,2007,90
BENTON,2002,91
BENTON,1997,93
CLACKAMAS,2012,127
CLACKAMAS,2007,194
CLACKAMAS,2002,225
CLACKAMAS,1997,212
CLATSOP,2012,5
CLATSOP,2007,6
CLATSOP,2002,14
CLATSOP,1997,3
COLUMBIA,2012,19
COLUMBIA,2007,39
COLUMBIA,2002,47
COLUMBIA,1997,27
LANE,2012,192
LANE,2007,311
LANE,2002,280
LANE,1997,302
LINCOLN,2012,12
LINCOLN,2007,21
LINCOLN,2002,30
LINCOLN,1997,20
LINN,2012,147
LINN,2007,265
LINN,2002,251
LINN,1997,252
MARION,2012,238
MARION,2007,255
MARION,2002,341
MARION,1997,284
MULTNOMAH,2012,13
MULTNOMAH,2007,24
MULTNOMAH,2002,17
MULTNOMAH,1997,36
POLK,2012,30
POLK,2007,46
POLK,2002,52
POLK,1997,64
TILLAMOOK,2012,52
TILLAMOOK,2007,59
TILLAMOOK,2002,70
TILLAMOOK,1997,71
WASHINGTON,2012,76
WASHINGTON,2007,149
WASHINGTON,2002,140
WASHINGTON,1997,147
YAMHILL,2012,78
YAMHILL,2007,123
YAMHILL,2002,133
YAMHILL,1997,141
GILLIAM,2012,8
GILLIAM,2007,17
GILLIAM,2002,12
GILLIAM,1997,9
HOOD RIVER,2012,136
HOOD RIVER,2007,161
HOOD RIVER,2002,168
HOOD RIVER,1997,155
MORROW,2012,100
MORROW,2007,109
MORROW,2002,108
MORROW,1997,143
SHERMAN,2012,9
SHERMAN,2007,9
SHERMAN,2002,11
SHERMAN,1997,12
WASCO,2012,91
WASCO,2007,99
WASCO,2002,104
WASCO,1997,95
BAKER,2012,271
BAKER,2007,350
BAKER,2002,358
BAKER,1997,374
UMATILLA,2012,503
UMATILLA,2007,597
UMATILLA,2002,601
UMATILLA,1997,607
UNION,2012,98
UNION,2007,135
UNION,2002,190
UNION,1997,162
WALLOWA,2012,185
WALLOWA,2007,228
WALLOWA,2002,248
WALLOWA,1997,203
COOS,2012,69
COOS,2007,67
COOS,2002,97
COOS,1997,116
CURRY,2012,27
CURRY,2007,26
CURRY,2002,28
CURRY,1997,28
DOUGLAS,2012,205
DOUGLAS,2007,250
DOUGLAS,2002,283
DOUGLAS,1997,321
JACKSON,2012,630
JACKSON,2007,828
JACKSON,2002,868
JACKSON,1997,831
JOSEPHINE,2012,188
JOSEPHINE,2007,242
JOSEPHINE,2002,299
JOSEPHINE,1997,307
CROOK,2012,230
CROOK,2007,310
CROOK,2002,341
CROOK,1997,281
DESCHUTES,2012,717
DESCHUTES,2007,849
DESCHUTES,2002,1078
DESCHUTES,1997,952
GRANT,2012,119
GRANT,2007,148
GRANT,2002,138
GRANT,1997,152
HARNEY,2012,59
HARNEY,2007,96
HARNEY,2002,106
HARNEY,1997,97
JEFFERSON,2012,164
JEFFERSON,2007,155
JEFFERSON,2002,160
JEFFERSON,1997,165
KLAMATH,2012,409
KLAMATH,2007,613
KLAMATH,2002,641
KLAMATH,1997,634
LAKE,2012,111
LAKE,2007,130
LAKE,2002,154
LAKE,1997,155
MALHEUR,2012,443
MALHEUR,2007,567
MALHEUR,2002,588
MALHEUR,1997,567
WHEELER,2012,35
WHEELER,2007,46
WHEELER,2002,40
WHEELER,1997,38
BENTON,2012,53627
BENTON,2007,64626
BENTON,2002,60508
BENTON,1997,71874
CLACKAMAS,2012,55489
CLACKAMAS,2007,67191
CLACKAMAS,2002,73275
CLACKAMAS,1997,64173
CLATSOP,2012,2348
CLATSOP,2007,2775
CLATSOP,2002,2501
CLATSOP,1997,3718
COLUMBIA,2012,8096
COLUMBIA,2007,8518
COLUMBIA,2002,6800
COLUMBIA,1997,5325
LANE,2012,77615
LANE,2007,90519
LANE,2002,92323
LANE,1997,80003
LINCOLN,2012,3094
LINCOLN,2007,7374
LINCOLN,2002,9030
LINCOLN,1997,4419
LINN,2012,113765
LINN,2007,109626
LINN,2002,117275
LINN,1997,109549
MARION,2012,201356
MARION,2007,211529
MARION,2002,235954
MARION,1997,196745
MULTNOMAH,2012,16997
MULTNOMAH,2007,15589
MULTNOMAH,2002,17569
MULTNOMAH,1997,13691
POLK,2012,67222
POLK,2007,72713
POLK,2002,59465
POLK,1997,58247
TILLAMOOK,2012,18924
TILLAMOOK,2007,17998
TILLAMOOK,2002,17211
TILLAMOOK,1997,14334
WASHINGTON,2012,67387
WASHINGTON,2007,78304
WASHINGTON,2002,77149
WASHINGTON,1997,70563
YAMHILL,2012,70825
YAMHILL,2007,80766
YAMHILL,2002,82865
YAMHILL,1997,71621
GILLIAM,2012,242153
GILLIAM,2007,206670
GILLIAM,2002,126604
GILLIAM,1997,149474
HOOD RIVER,2012,22409
HOOD RIVER,2007,25108
HOOD RIVER,2002,28334
HOOD RIVER,1997,30064
MORROW,2012,531581
MORROW,2007,566691
MORROW,2002,646100
MORROW,1997,629934
SHERMAN,2012,41655
SHERMAN,2007,103703
SHERMAN,2002,102882
SHERMAN,1997,82555
WASCO,2012,473292
WASCO,2007,384874
WASCO,2002,750883
WASCO,1997,779222
BAKER,2012,588778
BAKER,2007,620549
BAKER,2002,772518
BAKER,1997,855982
UMATILLA,2012,700193
UMATILLA,2007,639705
UMATILLA,2002,617473
UMATILLA,1997,603368
UNION,2012,202811
UNION,2007,242361
UNION,2002,286747
UNION,1997,315205
WALLOWA,2012,283477
WALLOWA,2007,343778
WALLOWA,2002,347640
WALLOWA,1997,331979
COOS,2012,70543
COOS,2007,46138
COOS,2002,47591
COOS,1997,62985
CURRY,2012,26725
CURRY,2007,26147
CURRY,2002,25265
CURRY,1997,28809
DOUGLAS,2012,108091
DOUGLAS,2007,140560
DOUGLAS,2002,147621
DOUGLAS,1997,152493
JACKSON,2012,121410
JACKSON,2007,177922
JACKSON,2002,184306
JACKSON,1997,200145
JOSEPHINE,2012,19439
JOSEPHINE,2007,27672
JOSEPHINE,2002,22689
JOSEPHINE,1997,29778
CROOK,2012,603407
CROOK,2007,647930
CROOK,2002,758915
CROOK,1997,817200
DESCHUTES,2012,111616
DESCHUTES,2007,104866
DESCHUTES,2002,110721
DESCHUTES,1997,99349
GRANT,2012,436211
GRANT,2007,544510
GRANT,2002,505609
GRANT,1997,656555
HARNEY,2012,1250762
HARNEY,2007,1221281
HARNEY,2002,1313056
HARNEY,1997,1095830
JEFFERSON,2012,258295
JEFFERSON,2007,351212
JEFFERSON,2002,307123
JEFFERSON,1997,282956
KLAMATH,2012,509347
KLAMATH,2007,603033
KLAMATH,2002,625729
KLAMATH,1997,651592
LAKE,2012,545562
LAKE,2007,602190
LAKE,2002,648956
LAKE,1997,689878
MALHEUR,2012,939318
MALHEUR,2007,985385
MALHEUR,2002,1024571
MALHEUR,1997,1120876
WHEELER,2012,466485
WHEELER,2007,585234
WHEELER,2002,520450
WHEELER,1997,479386
BENTON,2012,260
BENTON,2007,259
BENTON,2002,287
BENTON,1997,266
CLACKAMAS,2012,919
CLACKAMAS,2007,1023
CLACKAMAS,2002,1151
CLACKAMAS,1997,944
CLATSOP,2012,34
CLATSOP,2007,31
CLATSOP,2002,33
CLATSOP,1997,25
COLUMBIA,2012,83
COLUMBIA,2007,98
COLUMBIA,2002,136
COLUMBIA,1997,80
LANE,2012,747
LANE,2007,859
LANE,2002,791
LANE,1997,760
LINCOLN,2012,64
LINCOLN,2007,78
LINCOLN,2002,92
LINCOLN,1997,65
LINN,2012,472
LINN,2007,605
LINN,2002,590
LINN,1997,572
MARION,2012,1060
MARION,2007,1101
MARION,2002,1315
MARION,1997,1239
MULTNOMAH,2012,247
MULTNOMAH,2007,222
MULTNOMAH,2002,262
MULTNOMAH,1997,199
POLK,2012,224
POLK,2007,246
POLK,2002,247
POLK,1997,234
TILLAMOOK,2012,99
TILLAMOOK,2007,104
TILLAMOOK,2002,93
TILLAMOOK,1997,90
WASHINGTON,2012,602
WASHINGTON,2007,663
WASHINGTON,2002,689
WASHINGTON,1997,616
YAMHILL,2012,422
YAMHILL,2007,475
YAMHILL,2002,543
YAMHILL,1997,429
GILLIAM,2012,33
GILLIAM,2007,31
GILLIAM,2002,27
GILLIAM,1997,30
HOOD RIVER,2012,477
HOOD RIVER,2007,486
HOOD RIVER,2002,521
HOOD RIVER,1997,555
MORROW,2012,188
MORROW,2007,200
MORROW,2002,197
MORROW,1997,251
SHERMAN,2012,16
SHERMAN,2007,27
SHERMAN,2002,24
SHERMAN,1997,24
WASCO,2012,277
WASCO,2007,287
WASCO,2002,284
WASCO,1997,282
BAKER,2012,481
BAKER,2007,509
BAKER,2002,552
BAKER,1997,608
UMATILLA,2012,909
UMATILLA,2007,1014
UMATILLA,2002,1011
UMATILLA,1997,1080
UNION,2012,309
UNION,2007,351
UNION,2002,409
UNION,1997,370
WALLOWA,2012,307
WALLOWA,2007,349
WALLOWA,2002,351
WALLOWA,1997,317
COOS,2012,245
COOS,2007,262
COOS,2002,294
COOS,1997,292
CURRY,2012,90
CURRY,2007,83
CURRY,2002,82
CURRY,1997,73
DOUGLAS,2012,520
DOUGLAS,2007,585
DOUGLAS,2002,622
